table_name,column_name,data_type,status,null_count,null_pct,distinct_count
fct_avaibility_part,station_code,Int64,NO_CHECKS,0,0.0,1456
fct_avaibility_part,station_name,String,ERROR,0,0.0,1453
fct_avaibility_part,capacity,Int64,NO_CHECKS,0,0.0,66
fct_avaibility_part,docks_available,Int64,NO_CHECKS,0,0.0,70
fct_avaibility_part,mechanical,Int64,NO_CHECKS,0,0.0,65
fct_avaibility_part,ebike,Int64,NO_CHECKS,0,0.0,33
fct_avaibility_part,duedate,"Datetime(time_unit='ns', time_zone='UTC')",OK,0,0.0,9938
fct_avaibility_part,bikes_available,Int64,ERROR,0,0.0,70
fct_avaibility_part,rate_bike_available,Float64,NO_CHECKS,0,0.0,1012
fct_avaibility_part,rate_dock_available,Float64,NO_CHECKS,0,0.0,1006
fct_avaibility_part,bikes_out_of_order,Int64,NO_CHECKS,0,0.0,43
fct_avaibility_part,collected_at,"Datetime(time_unit='ns', time_zone=None)",OK,0,0.0,2628
fct_avaibility_part,rounded_collected_at,"Datetime(time_unit='ns', time_zone=None)",OK,0,0.0,2628
